ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,PERIODO,ESTU_CONSECUTIVO,ESTU_ESTUDIANTE,ESTU_PAIS_RESIDE,ESTU_TIENEETNIA,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_MCPIO_RESIDE,ESTU_COD_RESIDE_MCPIO,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENESERVICIOTV,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_CODIGO_ICFES,COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_COD_DANE_SEDE,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_COD_MCPIO_UBICACION,COLE_MCPIO_UBICACION,COLE_COD_DEPTO_UBICACION,COLE_DEPTO_UBICACION,ESTU_PRIVADO_LIBERTAD,ESTU_COD_MCPIO_PRESENTACION,ESTU_MCPIO_PRESENTACION,ESTU_DEPTO_PRESENTACION,ESTU_COD_DEPTO_PRESENTACION,PUNT_GLOBAL,ESTU_NSE_INDIVIDUAL,ESTU_NSE_ESTABLECIMIENTO,ESTU_ESTADOINVESTIGACION,edad,INSE,GLOBAL_CATEGORICO
9,2,0,20222,58360,0,2,0,18,76.0,12,76001.0,8,9,0,2,4,1,1,0,1,1,1,0,0,1,1,0,1,4,11,0,2,2,0,0,111393,376001037617,74,2,0,0,0,3,376001037617,95,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,208,2,2.0,1,16.0,53.0,0
9,2,0,20222,59123,0,2,0,18,76.0,12,76001.0,2,8,0,1,4,1,0,1,1,1,0,1,0,0,1,3,3,9,11,0,0,3,0,0,89235,376001034090,88,2,0,0,0,3,376001034090,109,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,222,1,3.0,1,16.0,48.7,0
9,2,0,20222,61331,0,2,0,18,76.0,12,76001.0,8,8,0,1,2,1,1,1,1,1,0,0,0,3,0,0,0,5,4,0,0,2,3,2,155499,376001030825,210,2,0,0,0,2,376001030825,240,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,220,2,2.0,1,16.0,53.5,0
9,2,1,20194,27931,0,2,0,18,76.0,12,76001.0,9,8,1,0,2,1,0,1,1,1,0,1,0,0,0,3,0,3,11,0,2,2,0,0,53017,376001012673,27,1,0,0,0,2,376001012673,40,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,279,1,3.0,1,16.0,49.1,0
9,2,1,20202,42145,0,2,0,18,76.0,12,76001.0,10,0,1,2,1,1,1,1,1,1,0,1,1,2,0,1,0,4,2,1,0,2,3,1,268201,176001025946,270,2,1,0,0,3,176001025946,294,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,206,2,2.0,1,16.0,59.7,0
9,2,0,20194,24726,0,2,0,18,76.0,12,76001.0,5,8,2,1,1,1,1,1,0,1,1,1,0,2,0,1,0,10,11,1,0,2,3,0,17632,176001013310,265,2,1,0,0,3,176001013310,289,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,214,2,3.0,1,16.0,57.3,0
9,2,1,20222,60974,0,2,0,18,76.0,12,76001.0,8,8,1,1,2,0,1,0,0,0,0,1,0,0,2,0,3,10,11,0,2,1,0,0,89235,376001034090,88,2,0,0,0,3,376001034090,109,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,212,1,3.0,1,16.0,45.0,0
9,2,1,20221,3298,0,2,0,18,76.0,12,76001.0,9,9,2,1,4,1,0,1,1,0,0,0,0,2,0,3,0,0,2,0,0,4,3,0,36897,376001000454,143,2,0,1,0,0,376001000454,166,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,219,2,3.0,1,15.0,55.9,0
9,2,0,20202,42443,0,2,0,18,76.0,12,76001.0,10,10,1,3,1,1,0,1,0,1,0,1,0,1,0,1,0,12,12,0,3,3,0,0,62422,176001008791,218,2,1,0,0,3,176001008791,249,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,275,2,3.0,1,16.0,51.4,0
9,2,0,20221,3088,0,2,0,18,76.0,12,76001.0,9,9,2,1,4,1,1,1,1,1,0,0,0,2,0,3,1,8,12,1,0,0,3,1,100602,376001034219,95,2,0,1,0,0,376001034219,115,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,260,2,4.0,1,16.0,57.2,0
9,2,1,20172,14521,0,2,0,18,76.0,12,76001.0,6,9,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,11,11,0,0,2,0,0,112466,276001010994,232,2,1,0,0,3,276001010994,216,1,0,1,76001,0,76,0,0,76001.0,11,25,76.0,280,1,2.0,1,16.0,46.4,0
9,2,1,20214,47147,0,2,0,18,76.0,12,76001.0,10,10,2,1,2,1,1,1,1,1,0,1,0,1,1,0,1,6,6,0,4,2,3,1,268052,176001022360,276,2,1,0,0,3,176001022360,300,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,240,2,3.0,1,17.0,56.0,0
9,2,0,20202,36910,0,2,0,18,76.0,12,76001.0,9,9,2,3,0,1,1,1,0,1,0,0,0,2,2,1,0,8,4,0,2,0,4,1,17681,176001001729,278,2,1,0,0,3,176001001729,301,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,255,1,3.0,1,17.0,49.9,0
9,2,1,20201,34034,0,2,0,18,76.0,12,76001.0,5,10,3,2,1,1,1,1,1,1,1,0,0,2,3,1,1,10,2,0,4,2,0,0,17293,376001003461,165,2,0,1,0,0,376001003461,188,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,247,3,4.0,1,16.0,67.8,0
9,2,0,20214,46570,0,2,0,18,76.0,12,76001.0,8,8,1,1,4,1,1,1,0,1,0,0,0,0,0,0,0,8,2,0,2,3,0,0,124131,176001040101,215,2,1,0,0,3,176001040101,246,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,216,2,3.0,1,16.0,52.1,0
9,2,0,20202,41935,0,2,0,18,76.0,12,76001.0,9,10,2,0,2,1,0,0,1,1,0,1,0,1,1,3,0,12,8,2,0,3,0,1,17897,176001004531,262,2,1,0,0,3,176001004531,286,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,275,2,3.0,1,16.0,51.2,0
9,2,1,20194,22506,0,2,0,18,76.0,12,76001.0,4,4,2,1,2,1,1,1,0,1,0,1,0,0,3,3,2,3,10,1,4,3,0,0,17822,376001005651,209,2,0,0,0,3,376001005651,239,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,258,2,3.0,1,16.0,54.4,0
9,2,0,20171,7005,0,2,0,18,76.0,12,76001.0,9,8,4,3,5,0,1,1,0,1,0,1,1,1,1,3,1,0,2,2,0,2,1,1,84988,376001007670,129,2,0,1,0,3,376001007670,150,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,244,1,3.0,1,16.0,48.8,0
9,2,0,20172,8752,0,2,0,18,76.0,12,76001.0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,3,3,3,12,12,0,4,0,0,0,118489,376001032984,351,2,0,0,0,2,376001032984,382,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,187,2,3.0,1,17.0,53.4,0
9,2,0,20214,45666,0,2,0,18,76.0,12,76001.0,6,6,2,1,5,1,1,1,1,1,0,1,0,0,2,1,1,2,8,0,2,3,3,1,48637,176001005121,280,2,1,0,0,3,176001005121,314,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,213,1,3.0,1,15.0,49.3,0
9,2,1,20194,27633,0,2,0,18,76.0,12,76001.0,9,9,1,3,2,0,0,1,0,1,0,1,0,1,0,3,3,9,11,1,0,2,3,1,153940,276001011354,259,2,1,0,0,0,276001011354,283,1,0,2,76001,0,76,0,0,76001.0,11,25,76.0,158,1,2.0,1,17.0,43.9,0
9,2,1,20194,26191,0,2,0,18,76.0,12,76001.0,7,2,1,1,1,1,1,1,1,1,1,1,1,0,3,3,3,12,12,1,0,3,3,1,53116,176001005121,280,2,1,0,0,3,176001005121,314,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,186,2,3.0,1,17.0,55.7,0
0,2,0,20172,10500,0,2,0,18,76.0,12,76001.0,7,7,2,1,2,1,1,1,0,1,0,0,0,0,0,1,2,5,5,0,2,1,0,0,118737,176001020065,220,2,1,0,0,3,176001020065,250,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,233,1,3.0,1,18.0,48.3,0
9,2,1,20172,17518,0,2,0,18,76.0,12,76001.0,7,9,0,2,1,1,1,1,1,1,0,1,0,0,0,1,3,5,6,0,4,1,0,0,36699,176001008642,332,2,1,0,0,3,176001008642,317,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,250,2,3.0,1,16.0,51.9,0
9,2,0,20214,46439,0,2,0,18,76.0,12,76001.0,0,10,2,2,4,1,1,1,1,1,1,1,0,2,3,1,1,10,8,0,2,1,0,0,89359,176001032055,285,2,1,0,0,3,176001032055,326,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,270,3,3.0,1,16.0,65.9,0
9,2,1,20214,54944,0,2,0,18,76.0,12,76001.0,4,9,2,1,2,1,0,1,0,0,0,0,1,0,1,1,1,6,11,0,0,1,3,1,726141,176001005813,242,2,1,0,0,3,176001005813,268,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,253,1,3.0,1,17.0,46.3,0
9,2,1,20222,59329,0,2,0,18,76.0,12,76001.0,8,8,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,6,11,2,1,1,2,0,20032,176001002555,301,2,1,0,0,3,176001002555,324,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,248,1,3.0,1,15.0,45.3,0
9,2,0,20172,9043,0,2,0,18,76.0,12,76001.0,4,11,1,1,4,1,1,0,0,1,0,0,0,2,1,1,0,6,4,0,1,2,0,0,33076,176001006119,297,2,1,0,0,3,176001006119,319,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,232,2,3.0,1,16.0,52.6,0
9,2,1,20214,45677,0,2,0,18,76.0,12,76001.0,9,8,0,1,2,1,0,0,0,1,0,1,0,0,2,0,2,12,3,2,0,1,0,0,101758,176001003586,245,2,1,0,0,3,176001003586,270,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,222,1,3.0,1,17.0,44.4,0
9,2,0,20194,30827,0,2,0,18,76.0,12,76001.0,8,8,2,1,2,1,1,1,0,1,0,0,0,0,0,1,0,3,5,1,2,1,3,1,112037,176001002911,296,2,1,0,0,3,176001002911,318,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,225,1,2.0,1,16.0,49.6,0
9,2,0,20222,65782,0,2,0,18,76.0,12,76001.0,9,8,1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,4,0,0,2,0,0,267658,176001007875,290,2,1,0,0,3,176001012089,406,0,1,1,76001,0,76,0,0,76001.0,11,25,76.0,196,2,3.0,1,16.0,51.2,0
9,2,0,20194,31459,0,2,0,18,76.0,12,76001.0,4,9,0,1,2,1,0,0,0,0,0,0,0,2,0,0,2,6,4,0,0,2,3,0,710418,176001020693,237,2,1,0,0,3,376001017608,409,0,1,5,76001,0,76,0,0,76001.0,11,25,76.0,261,1,2.0,1,16.0,42.2,0
0,2,0,20194,31120,0,2,0,18,76.0,12,76001.0,7,9,1,1,1,1,1,0,1,1,0,0,1,2,1,3,0,12,11,1,1,2,0,0,17897,176001004531,262,2,1,0,0,3,176001004531,286,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,240,2,3.0,1,18.0,52.2,0
9,2,0,20202,36850,0,2,0,18,76.0,12,76001.0,9,8,0,1,4,0,0,1,0,1,0,0,0,1,2,2,2,3,9,0,0,0,0,0,173682,176001004973,239,2,1,0,0,0,176001003365,359,0,1,4,76001,0,76,0,0,76001.0,11,25,76.0,244,1,2.0,1,16.0,41.3,0
9,2,0,20202,35317,0,2,0,18,76.0,12,76001.0,7,8,1,1,4,1,0,1,0,1,0,1,0,1,2,3,0,6,8,0,2,3,0,0,150110,376001021362,54,2,0,0,0,2,376001021362,73,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,222,1,3.0,1,15.0,47.8,0
9,2,1,20214,52711,0,2,0,18,76.0,12,76001.0,8,10,1,2,2,1,1,1,1,1,0,0,0,1,1,3,1,10,10,0,2,3,0,0,726141,176001005813,242,2,1,0,0,3,176001005813,268,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,275,2,3.0,1,17.0,60.1,0
0,2,1,20214,53301,0,2,0,18,76.0,12,76001.0,7,7,1,1,2,0,0,1,0,0,0,1,0,0,0,1,3,5,5,2,2,3,3,1,731349,176001001702,233,2,1,0,0,3,176001001702,260,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,198,0,3.0,1,18.0,36.8,0
0,2,0,20194,21411,0,2,0,18,76.0,12,76001.0,7,6,6,2,2,1,1,0,0,0,0,1,0,0,0,2,2,9,9,0,4,0,3,0,118547,176001008766,299,2,1,0,0,3,176001008766,320,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,210,0,2.0,1,20.0,38.6,0
9,2,1,20172,20412,0,2,0,18,76.0,12,76001.0,7,8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,6,8,0,4,0,1,0,79228,176001028970,287,2,1,0,0,2,176001028970,308,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,237,2,2.0,1,18.0,54.8,0
9,2,0,20171,6085,0,2,0,18,76.0,12,76001.0,10,9,1,1,4,1,1,1,0,1,1,0,0,0,3,3,0,10,11,0,4,1,0,0,17111,376001000128,48,2,0,1,0,0,376001000128,67,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,262,2,3.0,1,16.0,57.3,0
9,2,1,20222,60943,0,2,0,18,76.0,12,76001.0,9,9,3,3,2,1,1,1,1,1,1,1,1,0,1,3,3,1,2,0,4,0,3,2,726141,176001005813,238,2,1,0,0,3,176001005813,268,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,193,2,3.0,1,17.0,58.2,0
9,2,0,20202,43362,0,2,0,18,76.0,12,76001.0,10,10,2,1,2,1,1,1,1,1,1,1,1,2,3,1,1,12,12,2,0,3,2,1,17210,376001001132,45,2,0,0,0,3,376001001132,198,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,242,2,3.0,1,16.0,61.5,0
0,2,1,20172,11472,0,2,0,18,76.0,12,76001.0,2,7,0,2,2,0,0,0,1,0,0,0,0,0,3,3,3,9,11,0,0,2,2,1,118299,176001012101,246,2,1,0,0,3,176001004515,414,0,1,3,76001,0,76,0,0,76001.0,11,25,76.0,249,0,2.0,1,23.0,37.5,0
9,2,0,20214,56913,0,2,0,18,76.0,12,76001.0,9,8,2,1,4,1,0,1,0,1,0,1,0,1,1,0,3,5,11,1,2,1,0,0,43281,176001007875,290,2,1,0,0,3,176001007875,311,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,232,1,3.0,1,16.0,49.0,0
9,2,1,20202,35483,0,2,0,18,76.0,12,76001.0,7,6,0,1,2,0,0,1,1,0,0,0,0,1,0,0,1,6,9,0,2,2,0,0,31294,176001008669,243,2,1,0,0,3,176001008669,242,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,192,0,2.0,1,16.0,40.2,0
9,2,0,20214,53126,0,2,0,18,76.0,12,76001.0,7,7,1,1,4,1,1,1,0,1,0,0,0,1,3,0,2,12,3,0,0,2,1,1,726141,176001005813,242,2,1,0,0,3,176001005813,268,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,222,1,3.0,1,18.0,47.1,0
9,2,0,20202,36491,0,2,0,18,76.0,12,76001.0,8,10,1,1,4,1,1,1,1,1,0,0,1,1,3,3,3,12,2,1,0,1,3,1,48637,176001005121,280,2,1,0,0,3,176001005121,314,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,248,2,3.0,1,16.0,60.6,0
9,2,0,20202,37019,0,2,0,18,76.0,12,76001.0,10,8,0,1,4,1,1,1,1,1,0,1,0,1,3,3,3,8,11,0,3,1,0,0,31294,176001008669,243,2,1,0,0,3,176001008669,242,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,270,2,2.0,1,16.0,59.0,0
9,2,1,20222,61936,0,2,0,18,76.0,12,76001.0,11,10,2,1,4,1,1,1,1,1,1,0,0,1,1,3,3,4,4,0,0,1,3,0,735910,176001020065,220,2,1,0,0,3,176001020065,250,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,227,2,3.0,1,16.0,60.4,0
9,2,0,20194,21827,0,2,0,18,76.0,12,76001.0,7,9,0,1,2,0,0,1,0,1,0,1,0,1,1,3,0,4,11,0,0,2,0,0,79186,176001032063,289,2,1,0,0,3,176001032063,310,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,225,1,2.0,1,16.0,45.2,0
9,2,1,20214,52787,0,2,0,18,76.0,12,76001.0,1,1,2,1,2,1,1,1,1,1,0,0,1,1,0,1,0,4,4,0,0,3,0,1,726141,176001005813,242,2,1,0,0,3,176001005813,268,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,238,2,3.0,1,16.0,58.5,0
9,2,1,20222,65294,0,2,0,18,76.0,12,76001.0,8,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,11,11,0,4,0,0,0,268052,176001022360,276,2,1,0,0,3,176001022360,300,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,183,0,2.0,1,17.0,37.8,0
9,2,0,20172,12018,0,2,0,18,76.0,12,76001.0,4,9,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,11,11,1,4,3,0,0,43299,176001011163,216,2,1,0,0,3,176001011163,247,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,243,1,2.0,1,17.0,45.0,0
9,2,0,20172,19287,0,2,1,18,76.0,12,76001.0,7,7,1,2,4,1,1,1,1,1,0,0,0,1,2,3,3,3,11,1,4,1,0,0,112276,376001021001,26,2,0,0,0,3,376001021001,39,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,171,2,2.0,1,17.0,51.2,0
9,2,0,20221,878,0,2,0,18,76.0,12,76001.0,8,0,2,1,5,1,1,1,0,1,1,1,0,0,0,3,0,5,8,2,4,2,0,0,118745,376001008871,145,2,0,1,0,0,376001008871,168,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,223,2,3.0,1,17.0,60.3,0
9,2,0,20202,38578,0,2,0,18,76.0,12,76001.0,10,10,1,1,4,1,1,1,0,1,0,0,0,0,0,0,0,11,8,2,0,1,3,0,17897,176001004531,262,2,1,0,0,3,176001004531,286,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,253,2,3.0,1,16.0,51.6,0
9,2,0,20194,31275,0,2,0,18,76.0,12,76001.0,8,0,2,1,4,1,1,0,0,1,0,1,1,1,1,0,1,7,1,1,2,1,0,0,112003,176001004329,230,2,1,0,0,3,176001004329,258,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,247,2,3.0,1,16.0,57.3,0
0,2,1,20194,27280,0,2,0,18,76.0,12,76001.0,4,8,1,2,4,1,0,1,0,1,0,0,0,0,0,3,1,6,11,2,0,3,0,1,66258,176001007875,290,2,1,0,0,3,176001007875,311,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,269,1,3.0,1,17.0,47.9,0
9,2,0,20202,40300,0,2,0,18,76.0,12,76001.0,4,7,0,1,4,1,1,1,1,1,0,1,1,0,1,3,3,9,9,0,0,3,0,0,725333,176001043791,263,2,1,0,0,2,176001043791,287,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,273,2,2.0,1,16.0,52.8,0
9,2,1,20172,14722,0,2,0,18,76.0,12,76001.0,8,10,1,0,2,1,1,1,1,0,1,0,0,2,3,3,3,3,3,0,4,3,0,0,69138,376001030779,59,2,0,0,1,2,376001030779,78,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,228,2,3.0,1,16.0,59.4,0
9,2,0,20222,57711,0,2,0,18,76.0,12,76001.0,9,8,0,0,2,1,0,1,0,1,0,0,0,0,0,2,0,3,2,0,2,2,0,0,734335,176001014138,250,2,1,0,0,3,176001005023,407,0,1,5,76001,0,76,0,0,76001.0,11,25,76.0,270,1,2.0,1,16.0,47.1,0
9,2,0,20172,16522,0,2,0,18,76.0,12,76001.0,9,9,0,4,4,0,0,0,0,1,0,0,1,1,0,3,3,9,9,1,0,2,0,0,117960,376001033336,23,2,0,0,0,3,376001033336,36,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,177,1,2.0,1,16.0,43.4,0
9,2,1,20172,9086,0,2,0,18,76.0,12,76001.0,2,0,1,0,4,1,1,1,1,1,0,0,1,0,3,0,0,3,10,1,1,3,3,1,43281,176001007875,290,2,1,0,0,3,176001007875,311,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,220,2,3.0,1,17.0,55.7,0
0,2,1,20214,51105,0,2,0,18,76.0,12,76001.0,9,9,0,1,2,1,1,0,0,1,0,0,0,0,0,1,0,11,9,0,0,1,0,0,173682,176001004973,239,2,1,0,0,0,176001003365,359,0,1,4,76001,0,76,0,0,76001.0,11,25,76.0,218,1,2.0,1,18.0,45.6,0
0,2,1,20202,40888,0,2,0,18,76.0,12,76001.0,8,9,0,1,1,1,1,1,0,1,1,1,1,1,0,1,3,12,9,0,2,2,2,1,737122,176001004973,239,2,1,0,0,0,276001043884,214,0,1,5,76001,0,76,0,0,76001.0,11,25,76.0,171,2,2.0,1,18.0,52.7,0
9,2,0,20202,37428,0,2,0,18,76.0,12,76001.0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,2,2,2,0,9,2,1,4,1,0,122846,176001012101,246,2,1,0,0,3,176001004515,414,0,1,1,76001,0,76,0,0,76001.0,11,25,76.0,222,0,2.0,1,16.0,19.5,0
9,2,1,20222,66216,0,2,0,18,76.0,12,76001.0,8,8,1,2,4,1,1,1,1,0,0,1,1,0,2,1,3,3,8,2,4,2,0,0,111427,376001001451,104,2,0,0,0,3,376001001451,124,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,258,2,3.0,1,15.0,53.5,0
9,2,0,20202,35729,0,2,0,18,76.0,12,76001.0,2,8,1,1,2,1,1,1,0,1,0,1,0,1,0,0,1,12,11,2,4,3,0,0,53116,176001005121,280,2,1,0,0,3,176001005121,314,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,238,1,3.0,1,16.0,48.9,0
9,2,0,20172,15113,0,2,0,18,76.0,12,76001.0,10,8,2,1,2,1,1,1,0,1,0,0,0,1,0,3,3,4,3,1,2,1,0,0,17210,376001001132,45,2,0,0,0,3,376001001132,63,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,265,2,3.0,1,15.0,55.6,0
9,2,1,20214,55437,0,2,0,18,76.0,12,76001.0,9,10,1,1,2,1,1,1,0,1,1,1,1,2,0,1,1,4,9,2,2,2,0,0,17210,376001001132,45,2,0,0,0,3,376001001132,198,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,250,2,3.0,1,16.0,56.2,0
9,2,1,20194,27698,0,2,0,18,76.0,12,76001.0,8,0,2,2,1,0,0,1,0,1,0,0,1,1,1,1,1,9,10,1,4,3,1,1,170332,176001016491,279,2,1,0,0,3,176001016491,220,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,172,1,2.0,1,17.0,49.7,0
9,2,0,20172,16891,0,2,0,18,76.0,12,76001.0,7,7,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,6,11,0,0,0,0,0,59014,176001008669,243,2,1,0,0,3,176001008669,361,1,1,2,76001,0,76,0,0,76001.0,11,25,76.0,248,0,2.0,1,17.0,36.9,0
9,2,1,20221,2543,0,2,0,18,76.0,12,76001.0,10,10,3,2,1,1,1,1,1,1,1,1,1,1,3,3,1,5,1,1,4,3,0,0,17228,376001000314,152,2,0,1,0,3,376001000314,175,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,260,3,3.0,1,16.0,66.6,0
9,2,0,20202,41504,0,2,0,18,76.0,12,76001.0,7,8,1,3,3,1,1,1,0,1,1,1,1,0,3,3,2,8,11,1,4,3,0,0,106021,376001027280,314,2,0,0,0,2,376001027280,336,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,254,2,3.0,1,16.0,55.3,0
9,2,1,20194,30349,0,2,0,18,76.0,12,76001.0,9,9,1,1,4,0,0,0,0,0,0,0,0,3,2,2,1,12,11,0,0,0,4,1,114694,376001043234,382,2,0,1,0,0,376001043234,429,1,1,2,76001,0,76,0,0,73001.0,28,24,73.0,159,0,2.0,1,16.0,38.5,0
9,2,0,20222,64535,0,2,0,18,76.0,12,76001.0,9,8,1,2,2,1,0,1,0,1,0,0,1,1,1,0,0,4,4,0,3,1,4,1,16857,176001001818,224,2,1,0,0,0,176001001818,119,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,264,1,3.0,1,16.0,48.8,0
9,2,1,20222,69016,0,2,0,18,76.0,12,76001.0,0,0,3,2,4,1,1,1,1,1,1,1,0,1,1,0,2,1,4,0,4,0,1,1,39412,176001008642,219,2,1,0,0,3,176001008642,317,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,247,2,3.0,1,15.0,60.4,0
9,2,0,20194,21977,0,2,0,18,76.0,12,76001.0,8,8,1,1,2,1,1,0,0,0,0,0,0,1,2,0,0,5,5,0,4,2,0,0,101758,176001003586,245,2,1,0,0,3,176001003586,270,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,236,1,3.0,1,17.0,46.7,0
0,2,0,20202,43040,0,2,1,18,76.0,15,76130.0,9,9,2,3,1,1,1,1,1,1,0,1,1,0,1,0,2,3,9,1,0,1,3,1,175380,176001001664,292,2,1,0,0,3,176001001664,313,1,1,3,76001,0,76,0,0,76001.0,11,25,76.0,246,1,2.0,1,19.0,49.3,0
9,2,1,20171,7545,0,2,0,18,76.0,12,76001.0,11,0,2,1,4,1,1,1,1,1,1,1,1,2,3,3,3,4,8,1,0,3,0,0,17293,376001003461,165,2,0,1,0,0,376001003461,188,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,266,3,4.0,1,16.0,66.9,0
9,2,1,20202,43716,0,2,0,18,76.0,12,76001.0,9,9,6,3,1,0,1,1,1,1,0,1,0,2,1,3,3,2,2,1,4,3,0,0,714808,376001030779,59,2,0,0,1,2,376001030779,78,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,207,2,2.0,1,15.0,54.3,0
9,2,0,20202,40512,0,2,0,18,76.0,12,76001.0,8,9,1,1,1,1,1,1,0,1,0,0,1,0,3,3,1,4,9,0,1,3,3,0,734335,176001014138,250,2,1,0,0,3,176001005023,407,0,1,5,76001,0,76,0,0,76001.0,11,25,76.0,259,2,2.0,1,16.0,53.8,0
