PERIODO,COLE_COD_DANE_ESTABLECIMIENTO,COLE_COD_DANE_SEDE,PUNT_GLOBAL,edad,ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,ESTU_PAIS_RESIDE,ESTU_DEPTO_RESIDE,ESTU_MCPIO_RESIDE,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENESERVICIOTV,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_DEPTO_UBICACION,GLOBAL_CATEGORICO
20221,376002000000.0,376002000000.0,214,17.0,10,7,1,7,23,16,10,8,2,2,4,1,1,1,1,1,1,0,1,2,0,1,3,7,11,0,2,1,0,0,382,2,0,1,0,3,412,1,1,4,0,0,0
20222,376001000000.0,376001000000.0,228,15.0,10,7,0,7,23,16,6,9,1,1,2,1,1,1,0,1,1,1,0,0,1,3,0,12,11,0,0,0,0,0,45,2,0,0,0,0,67,1,1,1,0,0,0
20172,376001000000.0,376001000000.0,278,16.0,10,7,0,7,23,16,3,0,2,1,2,1,1,1,1,1,0,0,0,1,3,3,3,5,12,0,4,2,0,0,39,1,0,0,0,2,59,1,1,1,0,0,0
20214,176001000000.0,176001000000.0,240,16.0,10,7,1,7,23,16,8,6,2,0,5,1,1,1,0,1,0,0,0,0,1,3,1,9,9,0,0,1,0,0,337,2,1,0,0,3,368,1,1,5,0,0,0
20202,176001000000.0,176001000000.0,275,16.0,10,7,0,7,23,16,7,9,1,4,1,1,1,1,0,1,0,0,0,2,3,1,0,0,11,0,2,3,0,0,343,2,1,0,0,3,405,1,1,1,0,0,0
20182,276001000000.0,276001000000.0,279,17.0,10,7,1,7,23,16,7,8,1,2,2,1,1,1,0,1,0,1,0,1,1,3,0,0,11,0,2,1,0,0,292,2,1,0,0,3,330,1,0,5,0,0,0
20201,376001000000.0,376001000000.0,212,19.0,10,7,0,7,23,16,2,8,2,2,4,1,1,1,1,1,1,1,0,0,1,1,3,5,2,0,2,2,0,0,265,2,0,1,0,0,302,1,1,3,0,0,0
20182,376001000000.0,376001000000.0,207,16.0,10,7,1,7,23,16,6,9,2,1,4,1,1,1,1,1,0,1,1,1,1,1,0,5,5,1,2,1,0,0,186,2,0,0,0,2,217,1,1,1,0,0,0
20172,376001000000.0,376001000000.0,243,16.0,10,7,1,7,23,16,8,8,4,2,4,1,1,1,0,1,0,0,0,0,3,1,1,2,11,0,4,1,0,0,172,2,0,0,0,0,203,1,1,0,0,0,0
20214,176001000000.0,176001000000.0,152,39.0,0,7,0,7,23,16,2,7,3,1,0,1,1,1,0,1,1,0,0,1,0,0,3,11,2,1,4,3,0,3,289,2,1,0,0,0,160,1,1,2,0,0,0
20222,276001000000.0,276001000000.0,274,16.0,10,7,0,7,23,16,8,8,2,1,5,1,1,1,1,1,0,1,0,2,1,3,1,5,8,0,0,2,0,0,297,2,1,0,0,3,333,1,0,5,0,0,0
20214,176001000000.0,176001000000.0,196,16.0,10,7,0,7,23,16,4,1,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,6,5,0,0,0,0,0,289,2,1,0,0,0,160,1,1,5,0,0,0
20194,376001000000.0,376001000000.0,257,16.0,10,7,0,7,23,16,8,0,1,1,4,1,1,1,1,1,1,1,1,2,0,1,0,2,1,1,0,2,0,0,200,2,0,0,0,2,231,1,1,1,0,0,0
20182,376001000000.0,376001000000.0,227,15.0,10,7,0,7,23,16,0,7,1,1,4,1,1,1,1,1,0,1,0,2,3,3,3,10,11,0,2,3,0,0,20,2,0,0,0,3,36,1,1,1,0,0,0
20222,176002000000.0,176002000000.0,236,15.0,10,7,0,7,23,16,9,6,1,4,3,1,1,0,1,1,0,0,0,1,1,0,1,9,9,1,0,0,0,0,323,2,1,0,0,3,15,0,1,1,0,0,0
20191,376001000000.0,376001000000.0,261,16.0,10,7,0,7,23,16,8,8,2,1,4,1,1,1,1,1,1,1,1,1,0,3,0,12,4,1,2,1,3,1,195,2,0,1,0,3,226,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,272,18.0,0,7,1,7,23,16,7,7,0,3,2,0,1,0,0,1,0,0,0,1,0,1,0,5,3,1,2,2,4,1,322,2,1,0,0,3,355,1,1,4,0,0,0
20222,176001000000.0,176001000000.0,280,18.0,0,7,0,7,23,16,8,8,1,1,2,1,1,1,0,0,0,0,0,1,1,1,2,5,4,0,0,1,2,0,305,2,1,0,0,3,343,1,1,5,0,0,0
20214,176001000000.0,176001000000.0,215,17.0,10,7,0,7,23,16,7,8,2,1,4,1,0,1,0,1,0,0,0,0,2,2,2,9,4,0,0,2,0,0,313,2,1,0,0,3,346,1,1,4,0,0,0
20222,176001000000.0,176001000000.0,224,16.0,10,7,0,7,23,16,9,9,1,2,2,1,1,1,0,1,0,0,0,0,1,1,0,4,11,1,1,1,0,0,363,2,1,0,0,3,390,1,1,1,0,0,0
20214,176001000000.0,176001000000.0,204,18.0,10,7,0,7,23,16,6,6,1,1,2,1,1,1,0,1,0,1,0,1,0,0,0,8,11,2,3,2,0,0,287,2,1,0,0,3,326,1,1,4,0,0,0
20222,376001000000.0,376001000000.0,215,16.0,10,7,1,7,23,16,8,8,1,1,2,1,1,1,1,0,0,1,0,1,3,1,3,6,9,0,0,3,3,1,225,2,0,0,0,3,254,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,256,15.0,10,7,1,7,23,16,7,8,1,1,2,1,1,1,0,1,0,0,0,2,1,3,3,2,2,2,2,1,0,1,378,2,1,0,0,3,409,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,224,17.0,0,7,0,7,23,16,10,6,1,1,4,1,1,1,1,1,1,1,0,2,3,1,1,9,4,0,2,1,0,0,354,2,1,0,0,3,394,1,1,1,0,0,0
20222,176001000000.0,176001000000.0,265,17.0,6,33,0,33,23,16,8,10,1,2,2,1,0,1,1,1,0,1,0,0,0,2,2,2,11,0,0,2,0,0,282,2,1,0,0,3,322,1,1,1,0,0,0
20222,176001000000.0,176001000000.0,219,16.0,10,7,1,7,23,13,8,6,1,1,4,1,1,1,1,1,0,0,0,1,1,0,1,12,11,0,0,2,0,0,287,2,1,0,0,3,326,1,1,4,0,0,0
20172,176001000000.0,176001000000.0,243,17.0,10,7,0,7,23,16,8,9,0,1,4,1,1,0,1,1,0,1,0,2,0,3,3,6,4,1,2,3,0,0,289,2,1,0,0,0,373,1,1,5,0,0,0
20172,176001000000.0,176001000000.0,181,17.0,10,7,1,7,23,16,7,9,0,0,2,0,0,1,0,1,0,0,0,0,2,1,1,6,9,0,4,1,4,1,309,2,1,0,0,3,342,1,1,4,0,0,0
20222,376001000000.0,376001000000.0,205,16.0,10,7,0,7,23,16,8,8,1,2,2,1,0,1,1,1,0,1,0,0,0,3,0,6,3,0,0,1,0,0,398,2,0,0,0,1,428,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,267,17.0,0,7,1,7,23,16,8,7,0,1,2,1,0,1,0,1,0,1,0,0,3,3,3,2,4,1,0,1,3,1,353,2,1,0,0,3,290,1,1,1,0,0,0
20202,176001000000.0,176001000000.0,270,16.0,10,7,1,7,23,16,9,2,1,2,2,1,1,1,1,1,0,0,1,0,3,3,1,12,4,0,0,3,0,1,361,2,1,0,0,2,388,1,1,1,0,0,0
20214,176001000000.0,176001000000.0,207,16.0,10,7,1,7,23,16,3,7,1,1,2,1,1,0,0,0,0,0,1,0,2,0,0,5,11,0,4,1,0,0,314,2,1,0,0,3,347,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,245,17.0,10,7,1,7,23,16,9,7,1,2,1,1,0,1,1,1,0,1,0,0,0,1,1,12,11,0,4,0,3,1,289,2,1,0,0,0,373,1,1,5,0,0,0
20194,376001000000.0,376001000000.0,223,16.0,10,7,0,7,23,16,8,9,1,2,1,1,0,1,1,0,0,0,0,1,0,1,0,4,4,0,2,3,0,0,28,2,0,0,0,0,46,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,185,24.0,0,7,0,7,23,16,6,2,0,0,2,0,0,1,0,0,0,0,0,1,2,0,2,5,5,0,4,3,0,0,318,2,1,0,0,3,351,1,1,2,0,0,0
20211,376001000000.0,376001000000.0,205,17.0,10,7,1,7,23,16,8,8,1,1,4,1,1,1,1,1,0,0,0,0,0,3,0,12,11,0,0,1,0,0,118,2,0,1,0,2,146,1,1,1,0,0,0
20201,376001000000.0,376001000000.0,261,,10,7,1,7,23,16,10,0,2,2,1,1,1,1,1,1,1,0,1,0,3,1,0,12,11,0,4,1,4,1,415,2,0,1,0,2,444,1,1,0,0,0,0
20171,376001000000.0,376001000000.0,193,17.0,10,7,0,7,23,40,9,10,3,1,5,1,1,1,1,0,1,1,0,1,3,3,0,8,8,1,0,3,0,0,46,2,0,1,0,0,68,1,0,1,0,0,0
20182,176001000000.0,176001000000.0,220,16.0,10,7,1,7,23,16,8,10,0,2,1,1,1,1,1,1,0,1,0,1,0,3,0,3,8,1,2,1,0,0,357,2,1,0,0,3,383,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,199,17.0,10,7,0,7,23,16,7,7,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,3,3,1,0,2,3,1,370,2,1,0,0,3,397,1,1,2,0,0,0
20191,376001000000.0,376001000000.0,220,18.0,0,7,1,7,23,16,0,10,1,1,2,1,1,1,1,1,0,0,1,2,1,3,1,10,8,0,2,3,0,0,118,2,0,1,0,2,146,1,1,1,0,0,0
20182,376001000000.0,376001000000.0,190,16.0,10,7,1,7,23,16,10,8,0,2,0,1,0,1,1,1,1,1,0,0,0,1,0,4,11,1,4,1,1,1,273,2,0,0,0,2,312,1,1,4,0,0,0
20182,176001000000.0,176001000000.0,255,17.0,10,7,0,7,23,16,9,8,0,1,1,1,1,1,0,1,0,1,0,1,3,1,1,3,2,0,0,1,3,0,299,2,1,0,0,3,335,1,1,1,0,0,0
20172,376001000000.0,376001000000.0,211,16.0,10,7,1,7,23,16,7,10,1,1,4,1,1,1,1,0,0,0,0,0,1,0,3,12,11,0,1,1,0,0,205,2,0,0,0,3,235,1,1,1,0,0,0
20194,176001000000.0,176001000000.0,268,16.0,10,7,0,7,23,16,8,8,2,1,2,1,1,1,1,1,1,0,1,0,1,1,0,3,11,0,0,2,3,1,350,2,1,0,0,3,380,1,1,1,0,0,0
20194,176001000000.0,176001000000.0,268,16.0,10,7,1,7,23,16,8,6,1,2,4,0,0,0,0,1,0,1,0,0,2,0,2,12,11,2,1,4,3,1,309,2,1,0,0,3,343,1,1,5,0,0,0
20194,176001000000.0,176001000000.0,273,16.0,10,7,1,7,23,16,0,0,3,0,2,1,1,1,0,1,1,1,1,0,0,1,0,10,11,1,0,1,0,0,309,2,1,0,0,3,343,1,1,5,0,0,0
20172,176001000000.0,176001000000.0,278,16.0,10,7,1,7,23,16,8,6,2,3,3,1,1,1,1,1,0,0,0,2,1,3,1,9,4,0,0,0,1,1,277,2,1,0,0,3,527,0,1,1,0,0,0
20211,376001000000.0,376001000000.0,279,16.0,10,7,1,7,23,16,0,10,2,1,1,1,1,1,1,1,1,1,1,2,1,3,0,10,11,0,4,3,0,0,220,2,0,1,0,2,250,1,1,0,0,0,0
20191,376001000000.0,376001000000.0,249,17.0,10,7,0,7,23,16,8,8,2,1,4,1,1,1,1,1,1,1,1,1,0,1,1,9,8,1,0,1,0,0,118,2,0,1,0,2,146,1,1,1,0,0,0
20214,176001000000.0,176001000000.0,238,17.0,10,7,1,7,23,16,3,10,2,0,2,1,1,1,1,1,1,1,1,0,3,3,3,5,10,1,4,3,4,1,320,2,1,0,0,3,353,1,1,1,0,0,0
20194,176001000000.0,176001000000.0,233,16.0,10,7,1,7,23,16,11,10,2,1,4,1,1,1,1,1,0,1,1,1,0,3,1,4,8,0,0,3,0,0,350,2,1,0,0,3,380,1,1,1,0,0,0
20181,376001000000.0,376001000000.0,240,18.0,0,7,0,7,23,16,9,10,3,2,0,1,1,1,1,1,1,1,1,1,3,3,0,4,4,1,4,1,0,0,224,2,0,1,0,0,285,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,250,16.0,10,7,1,7,23,16,9,9,2,2,1,1,1,1,1,1,0,0,1,1,1,3,3,3,2,0,2,1,3,1,277,2,1,0,0,3,527,0,1,1,0,0,0
20194,276001000000.0,276001000000.0,240,16.0,10,7,1,7,23,16,8,8,1,1,4,1,1,1,0,1,1,1,0,2,1,1,3,12,2,0,2,1,3,0,302,2,1,0,0,3,337,1,0,1,0,0,0
20172,176001000000.0,176001000000.0,246,17.0,0,7,0,7,23,16,8,10,1,1,2,1,1,1,1,1,0,1,0,1,1,3,0,5,3,1,0,1,3,1,309,2,1,0,0,3,342,1,1,4,0,0,0
20172,176001000000.0,176001000000.0,265,16.0,10,7,1,7,23,16,9,8,1,1,4,1,1,1,1,1,0,1,0,1,1,3,1,3,11,0,0,1,0,0,364,2,1,0,0,3,391,1,1,1,0,0,0
20194,376001000000.0,376001000000.0,206,19.0,0,7,0,7,23,16,8,9,2,1,4,1,1,1,1,1,0,0,0,0,1,3,1,3,12,0,0,1,0,1,472,2,0,0,0,2,515,1,1,1,0,0,0
20191,376001000000.0,376001000000.0,244,16.0,10,7,1,7,23,16,0,10,3,1,1,1,1,1,1,1,1,0,1,2,1,3,1,10,11,0,1,1,0,0,437,2,0,1,0,0,481,1,1,0,0,0,0
20214,176001000000.0,176001000000.0,242,15.0,10,7,1,7,23,16,10,0,2,3,0,0,0,0,0,0,0,1,0,1,0,3,2,8,5,2,4,3,0,0,360,2,1,0,0,3,387,1,1,5,0,0,0
20202,176001000000.0,176001000000.0,248,16.0,10,7,0,7,23,16,7,8,0,1,2,1,0,1,0,0,0,1,0,0,0,1,1,9,2,2,2,0,0,0,288,2,1,0,0,3,327,1,1,5,0,0,0
20181,376001000000.0,376001000000.0,246,16.0,10,7,0,7,23,16,9,10,4,2,1,1,1,1,1,1,1,0,1,2,3,1,1,8,8,0,4,1,0,0,139,2,0,1,0,0,166,1,1,0,0,0,0
20194,176001000000.0,176001000000.0,263,16.0,10,7,1,7,23,16,8,8,1,1,4,1,1,1,0,1,0,0,1,1,1,3,0,8,2,0,0,0,3,1,364,2,1,0,0,3,391,1,1,4,0,0,0
20172,376001000000.0,376001000000.0,234,18.0,0,7,1,7,23,16,1,10,2,1,2,1,1,1,1,1,1,0,0,1,0,1,3,12,12,0,2,0,3,1,63,2,0,0,0,3,89,1,1,1,0,0,0
20202,176001000000.0,176001000000.0,215,18.0,0,7,0,7,23,16,4,8,0,2,4,1,1,1,1,1,0,0,0,0,1,0,2,6,9,2,4,3,0,0,346,2,1,0,0,3,279,0,1,2,0,0,0
20221,376001000000.0,376001000000.0,278,16.0,10,7,0,7,23,16,0,0,3,1,4,1,1,1,0,1,1,0,0,0,3,1,2,10,2,0,0,3,0,0,181,2,0,1,0,0,212,1,1,5,0,0,0
20182,176001000000.0,176001000000.0,242,16.0,10,7,1,7,23,16,9,6,0,2,1,0,1,1,1,1,0,0,0,1,0,3,1,3,2,2,3,2,0,0,291,2,1,0,0,3,329,1,1,1,0,0,0
20222,176001000000.0,176001000000.0,263,16.0,10,7,0,7,23,16,4,8,2,1,2,1,0,0,1,1,0,0,0,0,0,1,1,2,2,0,4,1,0,0,360,2,1,0,0,3,387,1,1,5,0,0,0
20182,176001000000.0,376001000000.0,217,17.0,10,7,0,7,23,16,8,8,1,1,4,1,1,1,1,1,0,0,0,0,0,3,0,12,11,0,0,1,0,0,304,2,1,0,0,3,528,0,1,3,0,0,0
20222,376001000000.0,376001000000.0,223,16.0,10,7,0,7,23,16,8,8,0,1,2,1,1,1,1,1,1,1,1,1,0,3,0,4,11,0,2,2,0,0,194,2,0,0,0,3,225,1,1,1,0,0,0
20214,376001000000.0,376001000000.0,260,32.0,0,7,1,7,23,16,8,8,2,0,5,1,0,1,1,1,0,1,0,0,3,1,1,12,11,1,0,0,4,1,380,2,0,1,0,0,410,1,1,3,0,0,0
20194,376001000000.0,376001000000.0,272,18.0,0,7,1,7,23,16,9,6,5,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,2,3,1,1,65,2,0,1,0,0,201,1,1,1,0,0,0
20214,376001000000.0,376001000000.0,230,16.0,10,7,0,7,23,16,8,8,1,1,4,1,1,1,1,1,0,0,0,0,0,3,0,12,11,0,0,1,0,0,384,2,0,0,0,0,303,1,1,1,0,0,0
20202,176001000000.0,176001000000.0,241,15.0,10,7,0,7,23,16,7,9,2,1,1,1,0,1,1,1,0,0,1,0,1,1,0,12,12,0,4,3,0,0,286,2,1,0,0,3,325,1,1,4,0,0,0
20182,176002000000.0,176002000000.0,251,18.0,0,7,1,7,23,16,6,8,0,4,4,0,1,0,0,0,0,1,0,0,0,0,2,4,4,0,4,2,1,1,323,2,1,0,0,3,541,0,1,1,0,0,0
20202,276001000000.0,276001000000.0,225,16.0,10,7,0,7,23,16,7,7,0,1,2,0,0,0,0,0,0,1,0,0,0,0,2,11,11,2,4,0,3,0,297,2,1,0,0,3,333,1,0,1,0,0,0
20214,176001000000.0,176001000000.0,240,17.0,10,7,1,7,23,16,10,10,2,1,2,1,1,1,1,1,0,1,0,1,1,0,1,6,6,0,4,2,3,1,350,2,1,0,0,3,380,1,1,5,0,0,0
20172,376001000000.0,376001000000.0,239,17.0,10,7,0,7,23,16,2,9,0,1,2,1,1,1,1,1,0,0,0,0,3,3,3,8,11,2,0,2,0,1,473,2,0,0,0,3,516,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,194,18.0,10,7,0,7,23,16,9,9,1,1,2,1,0,1,0,1,0,1,0,1,3,3,1,3,11,1,2,2,0,0,356,2,1,0,0,3,385,1,1,1,0,0,0
20194,176001000000.0,176001000000.0,232,16.0,10,7,0,7,23,16,4,8,1,3,1,0,0,1,0,1,0,0,0,1,3,0,2,6,9,0,4,2,0,0,353,2,1,0,0,3,290,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,267,16.0,10,7,0,7,23,16,10,0,2,1,2,1,1,0,1,1,1,1,0,1,3,3,1,2,10,0,2,2,0,0,362,2,1,0,0,3,389,1,1,1,0,0,0
20201,376001000000.0,376001000000.0,224,,10,7,1,7,23,16,8,8,3,2,1,1,1,1,1,1,1,0,0,1,0,1,0,2,2,0,0,2,0,0,71,2,0,1,0,2,97,1,1,1,0,0,0
20222,376001000000.0,376001000000.0,248,16.0,10,7,0,7,23,16,4,4,2,1,1,1,1,1,1,0,0,0,0,0,3,1,1,3,4,1,2,1,0,0,451,2,0,0,0,3,495,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,207,16.0,10,7,0,7,23,16,8,8,1,0,2,1,1,1,0,1,1,0,0,0,0,0,1,12,3,0,3,3,0,0,291,2,1,0,0,3,329,1,1,1,0,0,0
20172,376001000000.0,376001000000.0,197,16.0,10,7,0,7,23,16,0,8,2,2,1,0,0,0,0,0,0,0,0,1,1,3,3,8,11,0,4,0,0,0,111,2,0,0,0,3,75,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,274,17.0,10,7,0,7,23,16,4,11,2,0,2,1,1,1,1,1,0,0,0,0,0,3,0,2,5,0,0,3,1,1,309,2,1,0,0,3,342,1,1,4,0,0,0
20182,376001000000.0,376001000000.0,236,16.0,10,7,0,7,23,16,9,9,1,1,4,0,1,1,1,0,0,0,0,1,0,0,0,12,11,0,2,0,0,0,119,2,0,0,0,3,147,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,190,18.0,0,7,0,7,23,16,6,8,0,2,4,1,1,1,0,1,1,0,0,0,0,1,3,5,11,0,2,2,3,0,279,2,1,0,0,3,319,1,1,1,0,0,0
20181,376001000000.0,376001000000.0,254,15.0,10,7,0,7,23,16,8,10,5,1,1,1,1,1,0,1,1,1,1,2,1,3,3,1,8,0,1,3,0,0,48,2,0,1,1,2,71,1,1,0,0,0,0
20214,176001000000.0,176001000000.0,201,16.0,10,7,1,7,23,16,9,8,3,3,1,1,1,1,0,1,1,0,0,0,3,0,1,8,6,0,0,0,0,0,332,2,1,0,0,3,364,1,1,5,0,0,0
20172,376001000000.0,376001000000.0,232,17.0,10,7,0,7,23,16,8,8,1,1,2,1,1,1,1,1,0,1,0,1,3,3,3,4,4,1,1,3,0,0,117,2,0,0,0,2,145,1,1,1,0,0,0
20202,176001000000.0,176001000000.0,223,17.0,10,7,0,7,23,16,8,8,2,2,1,1,1,1,0,1,1,1,0,0,1,1,0,11,11,0,0,1,0,1,352,2,1,0,0,3,381,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,213,17.0,2,7,0,7,23,16,8,6,0,2,4,0,0,1,0,0,1,0,1,1,2,3,3,11,11,0,0,2,2,3,346,2,1,0,0,3,316,1,1,1,0,0,0
20202,176001000000.0,176001000000.0,190,37.0,0,7,1,7,23,16,2,2,2,1,4,0,0,0,0,0,0,0,0,1,0,1,0,11,11,0,0,0,3,1,366,2,1,0,0,3,393,1,1,3,0,0,0
20182,176001000000.0,176001000000.0,227,16.0,10,7,0,7,23,16,4,11,2,0,2,1,1,1,1,1,0,0,0,3,3,1,0,6,4,0,4,3,0,0,309,2,1,0,0,3,342,1,1,4,0,0,0
20182,176001000000.0,176001000000.0,221,16.0,10,7,1,7,23,16,7,7,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,8,11,0,0,1,0,0,353,2,1,0,0,3,290,1,1,4,0,0,0
20201,376001000000.0,376001000000.0,197,,10,7,1,7,23,16,8,6,2,3,4,1,0,1,1,1,0,1,0,1,3,1,1,6,11,2,0,3,2,3,195,2,0,1,0,3,226,1,1,1,0,0,0
20211,376001000000.0,376001000000.0,280,16.0,10,7,1,7,23,16,0,4,2,1,4,1,1,1,0,0,0,0,1,0,3,1,1,10,10,0,1,2,0,0,197,2,0,1,0,2,228,1,1,1,0,0,0
20194,176001000000.0,176001000000.0,182,16.0,10,7,1,7,23,16,6,9,0,1,2,1,1,1,1,1,0,1,1,0,3,3,2,6,11,0,4,3,1,1,356,2,1,0,0,3,385,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,211,18.0,0,7,0,7,23,16,9,7,1,1,4,0,0,1,0,1,0,0,0,0,2,2,3,4,6,2,2,0,0,0,372,2,1,0,0,3,400,1,1,4,0,0,0
20222,176001000000.0,176001000000.0,266,17.0,10,7,0,7,23,16,9,9,1,3,1,0,0,0,0,0,0,1,1,1,1,1,2,5,11,0,0,1,0,0,310,2,1,0,0,3,344,1,1,5,0,0,0
20202,376001000000.0,376001000000.0,240,15.0,10,7,1,7,23,16,10,8,6,1,2,1,1,1,1,1,0,0,0,1,1,1,1,0,4,0,3,1,0,0,34,2,0,0,0,3,54,1,1,1,0,0,0
20202,376001000000.0,376001000000.0,235,15.0,10,7,1,7,23,16,8,8,3,1,4,1,0,1,0,1,1,1,0,0,0,0,1,3,11,0,2,3,0,0,230,2,0,0,0,3,257,1,1,1,0,0,0
20202,176001000000.0,176001000000.0,185,16.0,10,7,0,7,23,16,8,8,1,1,4,1,1,1,1,1,0,0,0,0,0,3,0,12,11,0,0,1,0,0,342,2,1,0,0,3,526,1,1,1,0,0,0
20222,376001000000.0,376001000000.0,216,19.0,0,7,1,7,23,16,8,8,1,1,4,1,1,1,0,1,0,1,1,0,0,3,0,6,8,0,0,1,0,0,232,2,0,0,0,3,259,1,1,1,0,0,0
20181,376001000000.0,376001000000.0,274,17.0,10,7,0,7,23,16,10,10,2,1,2,1,1,1,1,1,0,0,0,2,3,1,3,8,8,0,2,3,0,0,167,2,0,1,0,3,196,1,1,4,0,0,0
20194,376002000000.0,376002000000.0,190,17.0,10,7,0,7,23,16,8,8,1,4,3,1,1,1,1,1,1,0,0,0,0,3,0,5,5,1,0,1,1,1,243,2,0,1,0,3,272,1,1,2,0,0,0
20202,376001000000.0,376001000000.0,188,17.0,10,7,0,7,23,16,6,6,1,1,4,1,1,0,0,0,0,1,0,2,2,0,2,2,8,2,0,1,3,0,29,2,0,0,0,0,47,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,276,16.0,10,7,0,7,23,16,8,9,2,1,2,1,1,1,1,1,0,0,0,0,1,3,0,9,4,0,2,3,3,1,352,2,1,0,0,3,381,1,1,4,0,0,0
20194,176001000000.0,176001000000.0,276,16.0,10,7,0,7,23,16,4,8,2,1,4,0,1,1,0,0,0,0,0,2,0,1,2,6,8,0,2,0,0,0,377,2,1,0,0,3,406,1,1,1,0,0,0
20182,376001000000.0,376001000000.0,269,18.0,0,7,1,7,23,16,9,9,1,0,4,1,1,1,1,1,0,1,1,1,3,3,3,12,8,0,2,1,0,0,489,2,0,1,0,0,555,1,1,2,0,0,0
20222,176002000000.0,176002000000.0,191,16.0,10,7,0,7,23,16,6,8,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,2,0,0,323,2,1,0,0,3,454,0,1,1,0,0,0
20172,176001000000.0,176001000000.0,222,16.0,10,7,0,7,23,16,9,9,0,1,2,0,1,1,1,1,0,1,0,0,0,1,0,5,11,1,0,3,0,0,309,2,1,0,0,3,342,1,1,1,0,0,0
20182,176001000000.0,176001000000.0,253,17.0,10,7,0,7,23,16,10,8,2,1,4,1,1,1,0,1,0,1,0,1,3,1,1,9,5,1,2,1,0,0,355,2,1,0,0,3,384,1,1,1,0,0,0
20202,176001000000.0,176001000000.0,216,18.0,10,7,0,7,23,16,9,9,2,2,0,1,1,1,1,1,0,1,0,0,0,0,0,9,11,0,4,3,0,0,348,2,1,0,0,3,378,1,1,1,0,0,0
20172,176001000000.0,176001000000.0,253,18.0,0,7,0,7,23,16,9,7,1,1,2,1,1,0,0,1,0,0,1,1,1,3,0,5,9,0,2,3,0,0,366,2,1,0,0,3,393,1,1,4,0,0,0
20202,376001000000.0,376001000000.0,264,15.0,10,7,1,7,23,16,8,1,2,2,3,1,1,1,1,1,1,1,1,2,1,3,1,4,2,2,0,3,0,0,461,2,0,0,0,3,505,1,1,1,0,0,0
20201,376001000000.0,376001000000.0,214,17.0,10,7,0,7,23,16,8,8,3,1,4,1,1,1,1,1,1,1,0,2,0,0,3,12,11,0,0,2,0,0,198,2,0,1,0,0,229,1,1,0,0,0,0
20214,376001000000.0,376001000000.0,263,16.0,10,7,0,7,23,16,11,11,2,1,4,1,1,1,0,1,0,1,0,0,0,3,0,10,10,1,0,1,3,1,68,2,0,0,0,0,94,1,1,4,0,0,0
20172,376001000000.0,376001000000.0,223,16.0,10,7,1,7,23,16,9,8,1,1,1,1,0,1,1,1,1,1,0,2,0,1,0,3,2,2,0,3,2,1,416,2,0,0,0,2,445,1,1,1,0,0,0
20214,176001000000.0,176001000000.0,185,17.0,10,7,1,7,23,16,8,8,1,4,5,1,1,1,1,1,1,1,1,0,0,3,0,4,5,1,0,1,3,1,286,2,1,0,0,3,325,1,1,4,0,0,0
